userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (15,9.260698318481445)* (265,7.40818452835083) (11,7.243408203125)* (324,7.1678900718688965) (215,7.024662017822266) (48,7.00746488571167)* (170,6.78004264831543)* (53,6.7480974197387695)* (276,6.73099422454834) (300,6.5774736404418945) (674,6.513030529022217) (279,6.449097633361816) (169,6.3520097732543945)* (107,6.321380615234375)* (371,6.212302207946777) (1187,6.1766357421875) (203,6.117630958557129) (262,6.080989837646484) (632,5.9167585372924805) (440,5.913481712341309)
1272: (89,8.706499099731445) (842,8.428791046142578) (130,8.35603141784668)* (874,8.209441184997559) (1891,8.054630279541016) (870,7.799294948577881)* (2713,7.637655258178711) (913,7.57725715637207) (828,7.5186614990234375) (1918,7.442467212677002) (136,7.439476013183594) (476,7.317704677581787) (898,7.143172264099121) (907,7.067296981811523) (20672,7.040398120880127)* (904,6.99357271194458) (1113,6.935898780822754) (3201,6.925911903381348) (2026,6.869089126586914) (519,6.843724250793457)*
1273: (4750,10.727533340454102) (2839,10.1666841506958)* (5877,10.031760215759277)* (1051,9.872003555297852)* (1766,9.79163932800293) (1120,9.504478454589844) (815,9.350199699401855)* (4664,9.215846061706543) (415,9.212503433227539)* (3372,9.148931503295898)* (1002,9.077451705932617) (896,8.910131454467773)* (3174,8.847822189331055) (2188,8.728300094604492)* (1816,8.669418334960938)* (3817,8.647335052490234)* (4696,8.522316932678223)* (1626,8.519233703613281) (492,8.445490837097168)* (9458,8.442438125610352)
1274: (4540,14.553197860717773) (4544,13.157657623291016)* (2957,12.85079288482666) (6718,12.752859115600586)* (12192,12.339142799377441)* (6670,11.908405303955078) (9279,11.906658172607422)* (12123,11.865321159362793) (4529,11.63966178894043) (1778,11.423981666564941) (4553,11.271270751953125) (789,11.232650756835938) (1739,11.023584365844727) (4528,10.869354248046875) (5704,10.754661560058594)* (1894,10.739641189575195) (3893,10.526741981506348)* (9371,10.48709487915039) (561,10.360130310058594)* (4293,10.175909042358398)
1275: (592,4.12781286239624) (167,4.035340309143066) (159,3.6865077018737793) (67,3.387381076812744) (512,3.3792405128479004) (135,3.365312337875366) (136,3.364816188812256) (170,3.344053268432617) (265,3.3174171447753906) (1144,3.2688443660736084) (575,3.132143974304199) (215,3.110659599304199) (519,3.061184883117676) (168,3.0181570053100586) (324,2.9649176597595215) (147,2.9555158615112305) (131,2.928860902786255) (276,2.888275384902954) (11,2.8872828483581543) (1063,2.859461545944214)
1276: (269,7.191615104675293)* (3499,6.948600769042969) (3445,6.404573440551758) (952,6.234063148498535) (670,5.743130683898926) (89,5.736814022064209)* (434,5.362586975097656) (345,5.240318298339844) (4,5.192123889923096) (16,5.151358604431152) (1192,5.113812446594238) (3721,5.11112117767334) (764,5.099144458770752) (51,5.079774856567383) (87,5.072917461395264)* (263,5.065550804138184) (274,4.956746578216553) (230,4.922258377075195) (242,4.9066996574401855) (342,4.852299213409424)
1277: (15,3.2671194076538086) (167,2.8863377571105957) (168,2.7420754432678223)* (48,2.5954020023345947) (215,2.5669775009155273) (131,2.562877893447876) (159,2.5539064407348633) (366,2.5001606941223145) (11,2.4628987312316895) (107,2.3560080528259277)* (324,2.3532519340515137) (13,2.2872424125671387) (113,2.2803969383239746) (67,2.2760682106018066) (371,2.2697031497955322) (142,2.2403321266174316) (674,2.2197604179382324) (922,2.196751594543457) (360,2.195223569869995) (312,2.1906166076660156)
1278: (15,9.880467414855957) (364,6.667898178100586)* (17,6.462406158447266) (632,6.425105571746826) (101,6.4167985916137695) (123,6.416769504547119) (440,6.370299339294434) (1202,6.365455627441406)* (385,6.358103275299072)* (35,6.298257827758789) (300,6.052303314208984) (135,5.896535873413086)* (479,5.887780666351318)* (560,5.886324882507324) (371,5.869301795959473)* (363,5.8265533447265625) (0,5.7225446701049805)* (5,5.700810432434082) (156,5.691641330718994) (922,5.688347816467285)
1279: (493,3.8981473445892334) (147,3.4726333618164062) (592,3.4261748790740967) (1294,3.4259657859802246) (1273,3.3749027252197266) (2779,3.344820022583008) (185,3.3041141033172607) (2997,3.244690418243408) (806,3.171447277069092) (1116,3.0935781002044678) (560,3.043903350830078) (594,3.025320053100586) (862,2.992976188659668) (1180,2.9626424312591553) (2328,2.9432735443115234) (932,2.9296646118164062) (3346,2.863834857940674) (3744,2.8207950592041016) (952,2.8027727603912354) (6703,2.7995991706848145)
1280: (721,1.0908294916152954) (0,1.0035234689712524) (722,0.9689023494720459) (425,0.9631966352462769) (81,0.9352003335952759) (668,0.9142292737960815) (364,0.9141696095466614) (421,0.9071661233901978) (215,0.8831177949905396) (1196,0.8806637525558472) (1281,0.8692984580993652) (818,0.8682531714439392) (167,0.8597933053970337) (17,0.8484022617340088) (731,0.8357566595077515) (2148,0.8345968723297119) (1235,0.8257543444633484) (15,0.8164128065109253) (955,0.8113441467285156) (810,0.8099187612533569)
1281: (190,3.091939926147461) (575,3.0098352432250977) (592,2.8364686965942383) (2997,2.812797784805298) (1144,2.7991623878479004) (185,2.699840545654297) (802,2.6365911960601807) (512,2.485816478729248) (1314,2.4079411029815674) (2131,2.4073431491851807) (625,2.385127305984497) (2141,2.380126476287842) (147,2.367920398712158) (1100,2.3491687774658203) (1062,2.344297170639038) (658,2.300370693206787) (1134,2.191129207611084) (2779,2.108914852142334) (3381,2.098358392715454) (932,2.096693754196167)
1282: (683,10.881670951843262)* (703,10.689152717590332)* (3108,10.437797546386719)* (4167,9.809273719787598)* (1867,9.76145076751709)* (1322,9.535506248474121)* (1336,9.268489837646484) (3071,9.06333065032959)* (7198,9.039525985717773)* (413,8.900400161743164) (3061,8.89059066772461)* (483,8.852126121520996) (1100,8.74492359161377)* (721,8.733649253845215)* (1370,8.696793556213379)* (1993,8.609382629394531)* (520,8.427038192749023)* (7633,8.40813159942627)* (4888,8.241951942443848)* (2779,8.225499153137207)
1283: (270,8.697243690490723) (54,8.352313995361328) (189,8.143515586853027) (952,8.084370613098145) (48,7.935239315032959) (131,7.515316009521484)* (844,7.290148735046387)* (2220,7.253740310668945) (2244,7.150207042694092) (265,7.0858635902404785) (3744,6.996199607849121)* (1186,6.910697937011719) (1177,6.874288558959961) (2069,6.816642761230469)* (115,6.793951034545898) (82,6.7846360206604) (3499,6.732785224914551) (1891,6.717846870422363) (2673,6.6563262939453125) (3717,6.554891586303711)*
1284: (167,6.2037763595581055) (15,6.003775119781494) (366,5.489108562469482) (1279,5.415371417999268)* (215,5.323826313018799) (8,5.252048492431641)* (226,5.246562957763672) (986,5.106921195983887) (345,5.052922248840332) (810,5.000636577606201) (139,4.9895710945129395) (159,4.961989402770996) (48,4.938756465911865) (324,4.897049903869629) (421,4.875675201416016) (0,4.65621280670166) (721,4.6495161056518555) (67,4.6373724937438965) (312,4.60251522064209) (131,4.588982582092285)
1285: (167,9.639052391052246)* (185,8.216426849365234)* (159,7.737809658050537) (3585,7.587075233459473) (1626,7.539400100708008)* (364,7.4896440505981445)* (142,7.413910865783691)* (8,7.339044570922852)* (3141,7.27365779876709)* (360,7.202353477478027)* (1780,7.19583797454834) (130,7.162258148193359)* (67,7.158573150634766) (4561,7.125302314758301)* (553,7.100337028503418) (5704,7.079448223114014) (986,6.97133207321167)* (1336,6.940629959106445)* (6,6.938728332519531)* (211,6.911215305328369)
1286: (592,5.856481552124023) (15,5.545665264129639) (560,5.195675373077393) (147,4.861442565917969)* (167,4.662998676300049) (512,4.570790767669678) (941,4.1910834312438965)* (48,4.181363582611084) (67,4.142585754394531) (575,4.081958770751953) (806,4.046360015869141) (2779,4.037688255310059) (625,4.026218891143799) (642,3.9830708503723145) (1063,3.904540538787842) (153,3.8583693504333496) (3346,3.7383761405944824) (4,3.6968722343444824)* (168,3.695608377456665) (519,3.6948113441467285)
1287: (15,3.090698003768921) (560,2.8006653785705566) (167,2.726646900177002) (592,2.644716262817383) (185,2.64414119720459) (512,2.6400933265686035) (130,2.503312587738037) (875,2.4563164710998535) (153,2.442474365234375) (915,2.434631824493408) (81,2.4249510765075684) (136,2.414377212524414) (493,2.326112747192383) (67,2.301649570465088) (1267,2.2848215103149414) (159,2.2796506881713867) (147,2.266483783721924) (215,2.2212905883789062) (162,2.217122793197632) (1273,2.2167606353759766)
1288: (2609,8.652572631835938) (1790,8.326038360595703) (419,8.269998550415039) (3655,8.105937957763672)* (15,8.055782318115234) (1144,7.953096866607666) (153,7.781867980957031)* (570,7.279417991638184)* (528,7.214670181274414) (3346,7.204136848449707)* (904,7.1409807205200195) (2082,7.083373069763184) (1158,7.057157039642334) (1260,7.048898696899414) (642,7.029792785644531) (2120,6.966742515563965) (6826,6.96627140045166)* (1518,6.838756561279297) (1058,6.813666343688965)* (855,6.7450151443481445)
1289: (1186,10.500883102416992) (832,10.322589874267578)* (263,10.152162551879883)* (764,9.922898292541504) (1111,9.86225700378418)* (54,9.742517471313477) (131,9.728395462036133)* (113,9.2164888381958) (922,9.172351837158203)* (4778,9.122355461120605) (3024,9.080297470092773) (827,9.076767921447754) (142,8.989747047424316) (13,8.936084747314453) (158,8.910493850708008)* (439,8.906129837036133)* (134,8.902702331542969) (1236,8.714487075805664) (35,8.657987594604492) (87,8.642898559570312)*
1291: (9,3.0844404697418213) (72,2.9317855834960938) (1116,2.896571159362793) (1273,2.8140270709991455) (11,2.774359703063965) (906,2.763824939727783) (142,2.7371437549591064) (263,2.727938175201416) (168,2.7197206020355225) (2328,2.709695339202881) (18,2.7095112800598145) (54,2.692359447479248) (16,2.661804676055908) (661,2.6532950401306152) (48,2.613063335418701) (512,2.5843448638916016) (670,2.5623831748962402) (115,2.558030128479004) (952,2.528156280517578) (276,2.524663209915161)
1292: (560,9.122085571289062)* (1063,8.809347152709961)* (153,8.748764038085938) (2082,8.370553016662598) (2066,8.277240753173828) (1158,8.249579429626465) (520,8.165618896484375)* (707,8.083752632141113) (185,8.03618335723877)* (915,7.992215156555176) (566,7.673851490020752) (1100,7.668341636657715)* (2116,7.522499084472656)* (512,7.370563983917236) (324,7.095582962036133) (1278,7.06736946105957) (1018,6.994436740875244) (11,6.988987445831299)* (2171,6.979740142822266)* (1202,6.9279632568359375)
1294: (167,3.1420600414276123)* (131,3.0364813804626465)* (67,2.720193386077881) (324,2.6663036346435547) (107,2.5477795600891113) (366,2.4759140014648438) (4,2.4691805839538574) (371,2.4426989555358887) (674,2.3989195823669434) (101,2.3432600498199463) (363,2.2798643112182617) (215,2.273592948913574) (113,2.271998643875122) (298,2.241121530532837) (173,2.236335039138794) (136,2.1933646202087402) (262,2.1626343727111816) (8,2.15623140335083) (302,2.1556103229522705) (11,2.148162841796875)
1295: (5698,8.256056785583496) (2830,8.139421463012695)* (4517,7.98167085647583)* (2677,7.605081558227539) (3542,7.550356864929199) (9278,7.485600471496582) (1761,7.41253662109375) (6996,7.336892127990723) (4528,7.318944931030273) (5,7.312265396118164) (14669,7.016289234161377) (3874,6.916274070739746)* (14567,6.897836208343506)* (11261,6.881157875061035) (230,6.802071571350098) (3723,6.796935081481934)* (178,6.771418571472168) (1723,6.770052433013916) (12120,6.760072708129883) (415,6.633319854736328)*
1296: (185,9.648762702941895) (1144,8.52316951751709)* (806,7.168952941894531) (575,7.112399101257324) (178,7.019423484802246) (2779,6.975080966949463) (4,6.956778049468994)* (941,6.830948829650879) (167,6.722179412841797) (932,6.551967620849609) (3346,6.510246276855469) (493,6.39273738861084) (190,6.118749618530273) (172,6.11776065826416)* (366,6.082375526428223) (519,6.010143756866455)* (67,5.954178333282471)* (3347,5.917900085449219) (345,5.790903568267822)* (3280,5.721086025238037)
1298: (131,6.930966377258301)* (168,6.308420658111572) (1144,6.02216911315918) (107,5.959672927856445) (172,5.899964332580566) (136,5.834763526916504) (147,5.788908958435059) (2997,5.492694854736328) (366,5.450456142425537) (67,5.413707256317139) (54,5.413396835327148) (512,5.388436794281006) (862,5.287898063659668) (167,5.214073657989502) (592,5.167874813079834) (560,5.146157264709473) (519,5.120221138000488) (345,5.030377388000488) (129,4.975495338439941) (844,4.948002815246582)
1299: (6090,11.743927001953125)* (313,11.387473106384277)* (15,10.743810653686523)* (1814,9.945455551147461)* (329,9.489444732666016)* (157,9.157684326171875)* (16,9.148112297058105) (2997,8.86650562286377)* (4,8.721170425415039) (82,8.633590698242188) (3399,8.529035568237305)* (14,8.516225814819336) (594,8.481523513793945)* (2627,8.415772438049316)* (1192,8.310397148132324)* (1730,8.252318382263184)* (266,7.992220401763916) (1753,7.976871967315674)* (321,7.926209449768066) (6425,7.887380123138428)*
1300: (8180,10.907487869262695) (93,10.688770294189453) (2633,10.636495590209961)* (5579,10.384355545043945)* (288,10.278495788574219)* (4672,9.890205383300781) (86,9.754919052124023) (4205,9.685758590698242) (2703,9.552051544189453) (357,9.512666702270508)* (1391,9.40522575378418)* (177,9.39543342590332)* (1204,9.368391036987305)* (1077,9.331073760986328) (2866,9.312516212463379)* (5889,9.297786712646484)* (1965,9.236836433410645)* (4166,9.178149223327637)* (5094,9.163421630859375)* (89,9.1594877243042)*
1302: (366,6.472367286682129) (167,6.296457767486572) (367,5.942481994628906) (922,5.942098617553711)* (131,5.6399006843566895) (107,5.502416610717773) (300,5.400141716003418)* (632,5.235307216644287) (67,5.1541547775268555) (210,5.090259552001953) (440,5.04852819442749) (50,4.98909854888916) (35,4.97251033782959) (1368,4.914986610412598) (363,4.914681911468506) (355,4.866768836975098) (63,4.783975124359131) (1357,4.618454456329346) (162,4.530487060546875) (681,4.513543605804443)
1303: (48,2.3169851303100586) (54,2.302197217941284) (276,2.096674919128418) (131,2.065917491912842) (172,2.0220119953155518) (159,1.998906135559082) (61,1.9783306121826172) (1910,1.9111336469650269) (2594,1.8836146593093872) (168,1.8260351419448853) (13,1.8008497953414917) (269,1.7951759099960327) (15,1.7937432527542114) (762,1.7907741069793701) (67,1.7867308855056763) (189,1.7742305994033813) (262,1.7678111791610718) (2244,1.7452449798583984)* (777,1.7305338382720947) (185,1.6990398168563843)
1304: (2997,9.586917877197266)* (1192,9.183669090270996) (89,9.143071174621582)* (2220,8.980527877807617) (802,8.165956497192383) (2899,8.144381523132324) (1062,7.835696220397949)* (806,7.569186210632324) (3280,7.519871711730957) (360,7.434293746948242) (371,7.37282657623291) (368,7.282471656799316) (129,7.225301742553711)* (414,6.9921722412109375) (2888,6.950106620788574) (941,6.892951488494873) (270,6.812371730804443) (594,6.751527309417725) (1116,6.748752117156982) (827,6.711954116821289)
1305: (48,6.235614776611328)* (131,5.755319595336914) (1279,5.737584114074707) (168,5.381730079650879) (210,5.334055423736572) (67,5.317162036895752) (8,5.2989301681518555) (697,5.195745944976807) (107,5.0071210861206055) (1813,4.996547698974609) (147,4.975506782531738) (367,4.900146007537842) (1357,4.887256622314453) (185,4.855983734130859) (371,4.812010288238525) (342,4.729561805725098)* (986,4.704732894897461) (136,4.70344352722168) (360,4.634821891784668) (324,4.614292144775391)
1306: (764,10.70449447631836) (2864,9.47903823852539)* (1357,8.866254806518555)* (2622,8.797378540039062) (2613,8.497057914733887)* (832,8.31094741821289)* (3741,8.274401664733887) (2732,8.228072166442871)* (1353,8.129404067993164)* (696,8.099455833435059) (211,8.07806396484375)* (95,8.063828468322754) (891,7.98392391204834) (3548,7.859772682189941) (3721,7.7531514167785645) (218,7.7148942947387695) (209,7.699034690856934)* (2185,7.653876781463623) (7638,7.577209949493408) (3341,7.5384674072265625)
1307: (142,1.4341319799423218) (237,1.3854469060897827) (211,1.3236546516418457) (215,1.252626657485962)* (669,1.2431869506835938) (382,1.195357084274292) (201,1.1386713981628418) (11,1.1304149627685547) (360,1.126512885093689) (9,1.0978020429611206) (4181,1.0563023090362549) (276,1.0522654056549072) (217,1.0381035804748535) (219,1.03599214553833) (18,1.0236759185791016) (279,1.020752191543579) (221,1.0149083137512207) (2862,0.998857855796814) (439,0.9966482520103455) (48,0.9940770864486694)
1308: (6688,5.581923484802246) (2096,5.435918807983398) (1305,5.294427871704102) (161,5.177109718322754) (519,5.014911651611328) (2956,4.892787933349609) (89,4.845808029174805) (459,4.753199577331543) (575,4.681558609008789) (95,4.632501602172852) (183,4.628469467163086) (523,4.3893280029296875) (1116,4.346700191497803) (51,4.344954490661621) (4540,4.317198753356934) (134,4.306626319885254) (3341,4.300463676452637) (2102,4.29408073425293) (92,4.255231857299805) (3499,4.241365432739258)
1309: (385,10.919184684753418) (1392,9.657937049865723) (810,9.62660026550293) (632,9.388114929199219) (203,9.38218879699707) (404,9.231435775756836) (15,9.179555892944336) (421,9.142375946044922) (139,9.009560585021973) (364,8.964567184448242) (2,8.740890502929688) (6,8.453205108642578) (344,8.389466285705566) (538,8.37966537475586) (716,8.233388900756836)* (818,8.178483963012695)* (510,8.13206958770752) (5,8.088135719299316) (2148,8.042708396911621) (8,7.991343021392822)
